"tt0086904",4642,7.1
"tt0086994",2457,7
"tt0087054",2338,6.8
"tt0087056",10171,7.9
"tt0087065",6078,6.5
"tt0087072",1461,6.8
"tt0087144",897,6.6
"tt0087197",6168,6.5
"tt0087225",8551,5.5
"tt0087414",6255,7.1
"tt0087451",8967,5.7
"tt0087482",2659,5.8
"tt0087596",316,7.5
"tt0087789",736,6.8
"tt0087821",2733,7.6
"tt0087968",3647,6.8
"tt0088117",11341,5.9
"tt0088275",5107,8.3
"tt0088423",632,6.5
"tt0088461",7458,7.2
"tt0088727",17352,8.4
"tt0088748",7413,6.8
"tt0088771",1720,3.9
"tt0088781",574,5.2
"tt0088821",1161,7
"tt0088960",2757,6.2
"tt0089006",9021,7.3
"tt0089013",17233,6.7
"tt0089110",7340,5.5
"tt0089264",3586,7
"tt0089371",3017,7.6
"tt0089374",23388,7.6
"tt0089603",6799,7.9
"tt0089689",1030,3.5
"tt0089793",385,5.8
"tt0089869",22504,6.8
"tt0090056",39535,6.4
"tt0090094",10793,5.9
"tt0090130",3501,6
"tt0090215",2376,7.4
"tt0090270",7016,6.6
"tt0090319",5988,6.6
"tt0090557",4202,7.4
"tt0090667",9106,7.1
"tt0090713",5903,6
"tt0090856",5318,4.9
"tt0090915",2186,6
"tt0091060",6028,6.6
"tt0091113",4160,7.3
"tt0091642",689,5.5
"tt0091670",19187,8.1
"tt0091724",1630,6.2
"tt0091943",2130,7.4
"tt0091981",3584,4.8
"tt0092263",18050,7.6
"tt0093015",6260,7.3
"tt0093066",4544,7.1
"tt0093171",4011,5.5
"tt0093342",7472,8.1
"tt0093402",606,6.3
"tt0093412",9075,7.2
"tt0093483",2229,5.7
"tt0093668",4478,7.3
"tt0093777",31049,6.7
"tt0093978",7826,7.6
"tt0094056",2342,6.4
"tt0094304",737,6
"tt0094315",3781,7.5
"tt0094357",8186,7.4
"tt0094681",1370,7.4
"tt0094791",3723,6.9
"tt0094834",2178,4.9
"tt0094888",6229,7
"tt0094897",775,7.1
"tt0095050",2511,7.1
"tt0095389",2171,6
"tt0095444",27983,6.1
"tt0095655",14303,6.1
"tt0095715",9954,7.5
"tt0095827",856,6.9
"tt0095904",3326,5.8
"tt0096161",744,5.2
"tt0096218",1131,6.8
"tt0096288",5565,8
"tt0096386",3529,6.9
"tt0096464",1324,7
"tt0097099",546,8
"tt0097814",95175,7.9
"tt0097904",5265,7.7
"tt0097910",4024,5
"tt0098204",513,7.3
"tt0098368",1171,6.7
"tt0098898",5618,8.4
"tt0098967",5270,6.8
"tt0099018",3525,5.5
"tt0099143",1060,5.9
"tt0099329",49502,6.5
"tt0099426",8953,7.7
"tt0099460",1609,5.7
"tt0099611",7591,6.1
"tt0099634",583,6.8
"tt0099654",6918,4.3
"tt0099739",24803,5.8
"tt0099747",6377,6.1
"tt0099816",2190,6.7
"tt0099818",4959,7.3
"tt0099902",6670,7.7
"tt0099951",6821,6.7
"tt0100029",29040,6.2
"tt0100224",6788,6.6
"tt0100234",11809,8.3
"tt0100280",6941,5.9
"tt0100339",3909,7.1
"tt0100469",5965,7
"tt0100491",3620,7.1
"tt0100685",18954,7.3
"tt0100747",2971,7.2
"tt0100762",558,5.3
"tt0100911",4394,5.9
"tt0101254",1947,8.3
"tt0101258",14922,7.6
"tt0101268",1931,5.8
"tt0101420",8673,5.9
"tt0101440",539,7.1
"tt0101531",4869,6.6
"tt0101597",2404,7.2
"",0,0
"tt0101751",2194,5.7
"tt0101786",10587,6.4
"tt0101984",7026,6.5
"tt0102015",16353,8.2
"tt0102032",1817,6.9
"tt0102048",5338,7.1
"tt0102164",8945,7.2
"tt0102220",4317,5.7
"tt0102293",11200,7.1
"tt0102307",4553,6.9
"tt0102313",1076,6.4
"tt0102395",5164,4.2
"tt0102587",18639,7.7
"tt0102590",3749,6.5
"tt0102609",7221,6.1
"tt0102614",19338,6.1
"tt0102722",5538,6.9
"tt0102744",17373,6.9
"tt0102817",1522,7.3
"tt0102913",1684,5.1
"tt0102982",516,6.8
"tt0102984",6069,5.9
"tt0102993",876,7.8
"tt0103010",1310,7.5
"tt0103110",5776,7.6
"tt0103135",630,7
"tt0103262",4321,7.2
"tt0103516",2687,8.2
"tt0103634",2327,7
"tt0103768",727,3.4
"tt0103923",9770,3.3
"tt0103950",8660,6.5
"tt0103969",2152,8.2
"tt0103973",1226,7.2
"tt0104030",708,6.5
"tt0104107",6345,7
"tt0104511",8359,6.2
"tt0104567",3371,5.8
"tt0104652",59211,7.8
"tt0104663",2224,7.5
"tt0104670",7939,5.3
"tt0104802",4684,6.4
"tt0105001",4143,5.8
"tt0105197",4815,7.6
"tt0105391",8367,6.4
"tt0105402",7207,5
"tt0105602",4629,8
"tt0105682",8006,7.7
"tt0105764",2826,7.8
"tt0105859",3279,7.3
"tt0105888",3163,8
"tt0105916",3819,6.4
"tt0106112",1969,7.3
"tt0106257",3539,2.8
"tt0106335",3573,6.9
"tt0106341",11005,7.4
"tt0106342",2914,7
"tt0106356",2534,7.3
"tt0106504",1819,6.7
"tt0106639",4017,3.8
"tt0106685",263,6.1
"tt0106937",3705,7.1
"tt0106950",25547,5.9
"tt0107157",1440,7.4
"tt0107277",1299,5.8
"tt0107376",1678,8.2
"tt0107384",1224,5.7
"tt0107612",8262,3.7
"tt0107685",2218,6
"tt0107819",1627,4.5
"tt0107861",1216,6.7
"tt0108170",5284,7.2
"tt0108188",15502,7.6
"tt0108207",3702,5.6
"tt0108281",8649,7.3
"tt0108334",1777,5.5
"tt0108941",28188,7.2
"tt0109020",5618,7.3
"tt0109412",1973,6.1
"tt0109542",681,6.2
"tt0109552",4247,5.1
"tt0109723",5413,4.3
"tt0109791",3285,7.2
"tt0109816",1091,5.8
"tt0109838",5294,6.2
"tt0109917",661,5.3
"tt0110200",20543,7.6
"tt0110405",358,6.2
"tt2330912",303,7.7
"tt0110442",22733,5.5
"tt0110612",9697,5.5
"tt0110832",2483,7.3
"tt0110913",3576,4.6
"tt0110917",8519,7.8
"tt0111275",691,5.8
"tt0111835",4375,6.5
"tt0112040",24144,6.1
"tt0112527",1041,6
"tt0113194",2102,6.9
"tt0113556",778,6.6
"tt0113617",4468,7
"tt0113824",38720,8
"tt0114099",3211,5.9
"tt0114437",3654,6.1
"tt0114563",7175,7.3
"tt0114728",3026,8
"tt0114733",4860,6.2
"tt0115819",10997,7.2
"tt0115940",5057,7.7
"tt0116298",687,6.2
"tt0116426",7266,7.4
"tt0116671",6753,4.6
"tt0116736",6818,7.1
"tt0116752",5953,7.7
"tt0116835",2684,6.9
"tt0116860",12882,8.7
"tt0117073",1205,6.5
"tt0117193",2159,5.2
"tt0117194",1255,6.8
"tt0117407",30528,7.4
"tt0117496",10935,5.9
"tt0117540",785,5.9
"tt0117609",2435,5.9
"tt0117909",3419,7.4
"tt0118308",4744,7.1
"tt0118603",1245,6.1
"tt0118720",218,3.1
"tt0118760",16730,7.1
"tt0118768",8515,6.4
"tt0118898",607,6.7
"tt0119088",954,4.6
"tt0119092",3935,6.8
"tt0119227",9110,6.3
"tt0119237",28205,6.7
"tt0119249",3828,5.9
"tt0119278",1775,6.5
"tt0119467",1238,6.4
"tt0119629",2202,7.3
"tt0119642",3884,5.7
"tt0119657",2477,7.6
"tt0119794",5762,6.1
"tt0119879",7209,6.3
"tt0119893",2478,6.9
"tt0119926",1487,7.5
"tt0119975",2078,4.9
"tt0120018",1872,6.6
"tt0120051",2210,7.1
"tt0120126",1447,7.6
"tt0120131",51260,6.5
"tt0120523",1191,5.1
"tt0120570",9295,8.7
"tt0120604",10459,4.1
"tt0120695",10064,4.8
"tt0120714",4757,7.3
"tt0120801",5364,7.1
"tt0120860",14078,4
"tt0120868",10540,6.9
"tt0121442",1891,6.2
"tt0123003",1270,6.2
"tt0123034",4135,5.9
"tt0123092",3324,7.1
"tt0123865",36762,7
"tt0124901",15692,7.2
"tt0125507",1728,5.9
"tt0127354",1958,5.8
"tt0127357",32607,6.8
"tt0127392",0,0
"tt0130414",19105,7.1
"tt0131566",8612,6.3
"tt0133643",4152,5.8
"tt0133985",6841,6.4
"tt0135790",8571,7.6
"tt0143127",11274,7.2
"tt0144550",3008,7.3
"tt0145394",287,7.6
"tt0145547",9206,7.2
"tt0145600",1738,5.3
"tt0146402",3421,3.9
"tt0147599",2185,6.2
"tt0148103",842,7.1
"tt0150143",1182,6.8
"tt0154683",2808,6.9
"tt0156171",409,8.4
"tt0156408",1314,7
"tt0156587",2105,7.4
"tt0156610",2967,7.6
"tt0156849",2506,7.2
"tt0157990",862,6.4
"tt0158131",3273,7
"tt0158692",2161,7
"tt0158714",10118,7.7
"tt0159485",4426,7.1
"tt0159784",6303,6.3
"tt0161292",5944,6.8
"tt0164538",23806,7.7
"tt0164699",344,5.2
"tt0164961",19709,6.5
"tt0165196",1056,6.9
"tt0062229",37928,8.1
"tt0165662",4162,4
"tt0167752",4107,5.7
"tt0168123",2127,7
"tt0169590",7496,7.8
"tt0169858",24575,8.3
"tt0170517",535,6.1
"tt0172543",3073,7.1
"tt0172684",41756,7.7
"tt0173771",689,6.6
"tt0174330",3725,6.4
"tt0175526",11055,5.1
"tt0175536",2446,5.6
"tt0175790",3112,7.4
"tt0177262",2360,8.2
"tt0177858",19055,7.8
"tt0178145",5357,6.7
"tt0181627",7227,7.6
"tt0181960",3428,7.8
"tt0183678",4556,5.6
"tt0183869",46472,6.5
"tt0185101",1571,6.2
"tt0185584",2911,7.2
"tt0189456",2931,4.2
"tt0189630",1628,6.8
"tt0191996",3490,6.1
"tt0192455",3298,4.7
"tt0193741",1121,5.9
"tt0195855",988,7.7
"tt0195909",2898,7.5
"tt0196267",13950,4.3
"tt0197213",780,7.1
"tt0197569",3379,6.9
"tt0200472",2075,5.9
"tt0201290",2391,2.5
"tt0201394",1361,5.2
"tt0201517",1365,7
"tt0202381",8493,6.1
"tt0202711",882,6.4
"tt0206036",6093,7.1
"tt0206367",864,5
"tt0207275",15979,8.4
"tt0208185",7851,6.4
"tt0209463",6863,7.6
"tt0211387",5477,6.9
"tt0212132",2004,7.5
"tt0212712",46073,7.5
"tt0212830",5153,5.3
"tt0288243",1691,3.6
"tt0213905",905,7
"tt0214605",780,6.7
"tt0216165",4830,7.4
"tt0216417",1831,5.8
"tt0219887",295,6.5
"tt0221069",2893,6.4
"tt0221581",458,4.3
"tt0222293",1732,6.9
"tt0222368",6615,5.9
"tt0225535",2774,7.9
"tt0226872",2637,7.3
"tt0226874",1984,7.2
"tt0230025",1687,6.4
"tt0230575",592,5
"tt0231971",3495,5.6
"tt0232632",1900,6
"tt0233298",20235,7.8
"tt0234041",1100,6.7
"tt0234837",3625,7.5
"tt0235154",1816,7.2
"tt0235198",63545,7.2
"tt0235618",982,7.1
"tt0236285",1052,7.4
"tt0236576",1729,7.9
"tt0238936",33363,7.6
"tt0239641",4508,4.6
"tt0239655",1946,7.4
"tt0239894",6895,7.6
"tt0240793",2169,6.3
"tt0240912",892,8
"tt0242527",41745,6.2
"tt0242888",7649,6.6
"tt0243554",2506,6.5
"tt0243558",1078,7.1
"tt0243575",2122,5.8
"tt0243931",6302,6.2
"tt0244092",1180,6.8
"tt0244353",7920,7
"tt0244870",6584,6.2
"tt0246593",838,7.1
"tt0246692",8209,6.8
"tt0246875",1722,6.7
"tt0247645",752,5.9
"tt0248126",38509,7.5
"tt0248928",787,6.9
"tt0249241",10785,8.2
"tt0250223",43374,6.6
"tt0250440",3232,8.2
"tt0250491",2019,7
"tt0250798",4290,7.3
"tt0250934",12670,7.8
"tt0251447",5683,7.8
"tt0251806",5237,4.9
"tt0257850",5859,7.3
"tt0258100",5079,6.4
"tt0260054",792,6.4
"tt0260924",759,6.4
"tt0260991",22754,7.9
"tt0264508",14681,6.3
"tt0265651",16096,6.6
"tt0266425",15998,7.8
"tt0266555",1622,6.2
"tt0269389",11956,6.8
"tt0270688",1186,5.3
"tt0271383",8394,8.6
"tt0271946",14681,5.9
"tt0273069",2744,6.9
"tt0273108",3541,7.5
"tt0273517",17911,5.4
"tt0273822",1673,6.5
"tt0275230",11161,6.7
"tt0275764",907,6.5
"tt0275947",7923,5.2
"tt0276515",836,6.6
"tt0276820",1032,7.2
"tt0276830",9838,5.2
"tt0276935",1940,7
"tt0278597",1526,6
"tt0279112",4178,7.2
"tt0280105",410,7.8
"tt0280462",1185,5.8
"tt0280605",3026,6.3
"tt0280949",1753,5.5
"tt0280969",11015,5.6
"tt0282667",535,5.5
"tt0283015",2373,5.4
"tt0283283",3845,7.1
"tt0283469",776,6.8
"tt0283877",13440,3.9
"tt0284066",2379,6.4
"tt0284214",808,7.2
"tt0284457",650,3.3
"tt0284837",77227,6.2
"tt0284851",612,5.4
"tt0285005",3175,6.9
"tt0285492",57131,5.6
"tt0285727",647,6.2
"tt0285906",1225,6.4
"tt0286058",267,6.5
"tt0286152",4526,6.4
"tt0286751",14096,6.6
"tt0287425",1704,6.1
"tt0287535",6068,7.1
"tt0289229",3287,7.2
"tt0289889",3802,6.2
"tt0290160",384,6.7
"tt0290661",5495,7.1
"tt0291032",4077,7.2
"tt0292490",59231,8.2
"tt0293715",41466,8.1
"tt0294594",7173,5.7
"tt0294918",572,6.4
"tt0294939",1776,4.9
"tt0295682",2298,6.8
"tt0296696",2909,6.5
"tt0298482",5515,6.2
"tt0298504",4517,6.6
"tt0299213",2243,7.2
"tt0300902",2878,4.2
"tt0301167",2126,5.8
"tt0301235",1497,6.8
"tt0302585",3793,7.1
"tt0304262",7492,7.1
"tt0304678",2569,5.7
"tt0305999",2670,7
"tt0306097",1274,6.5
"tt0306432",1504,6.3
"tt0308152",22996,6.6
"tt0308772",2426,7
"tt0310775",54576,7.7
"tt0311361",3813,5.1
"tt0311913",2175,7.1
"tt0312700",5958,3.3
"tt0312773",2587,7.3
"tt0312843",16947,6.6
"tt0313724",3335,6.3
"tt0314063",19478,6
"tt0316768",4034,4.6
"tt0318081",17867,4.2
"tt0318403",30631,6.6
"tt0318725",3938,7.1
"tt0319758",4199,7.4
"tt0319917",1341,7.1
"tt0320193",6519,8
"tt0321781",1282,7.1
"tt0322545",6013,7.2
"tt0322674",6055,7.5
"tt0323332",3096,7
"tt0323443",2620,6.8
"tt0323531",5650,3.4
"tt0323551",4243,6.3
"tt0323807",3825,6.5
"tt0324013",5890,7.9
"tt0324264",6838,8
"tt0325123",4709,6.6
"tt0327169",1087,5.8
"tt0327409",3842,5.1
"tt0328077",3193,6.4
"tt0328832",66624,7.4
"tt0330099",12670,5
"tt0330500",6291,6.9
"tt0330501",2539,6.2
"tt0330911",1571,7
"tt0331811",41383,7.2
"tt0331834",1288,5.8
"tt0332831",1198,7
"tt0334541",10106,5.3
"tt0334725",1104,7.1
"tt0334965",8790,4.5
"tt0337103",18003,5.9
"tt0337824",2878,6.6
"tt0337930",3270,6.7
"tt0338139",5276,7.6
"tt0338309",33086,7.8
"tt0338450",5138,5.2
"tt0338467",1941,6.1
"tt0338763",18101,4.7
"tt0339135",17084,6.3
"tt0339291",180944,6.8
"tt0341495",6507,5.6
"tt0342150",3143,7.9
"tt0342492",17209,7.3
"tt0342520",2756,6.5
"tt0342570",153,7.9
"tt0342689",3158,2.7
"tt0344510",67416,7.7
"tt0345549",10393,7.6
"tt0347037",472,5.6
"tt0347048",46148,8
"tt0347246",32855,7.6
"tt0347304",55923,8
"tt0347618",37899,7.3
"tt0349260",2374,6.1
"tt0349889",4414,5
"tt0350193",5711,7.5
"tt0351167",3705,7.4
"tt0351299",2198,7.6
"tt0351817",20154,8.1
"tt0351887",4408,5.6
"tt0352332",1834,7.3
"tt0352343",9973,7.4
"tt0353489",11482,6.5
"tt0355987",8844,6.2
"tt0356176",4921,6.3
"tt0356614",8914,6.5
"tt0357474",5596,4.7
"tt0359203",2459,7.5
"tt0359564",576,3.7
"tt0359692",4374,7.6
"tt0361462",1195,6
"tt0362387",3226,6.9
"tt0363143",3096,4.8
"tt0363532",4457,7.1
"tt0363579",1994,6.7
"tt0364093",1803,6.7
"tt0364385",36356,6.7
"tt0364569",441162,8.4
"tt0365190",2430,6.7
"tt0365262",582,4.2
"tt0365265",9162,5.9
"tt0365514",1901,6.6
"tt0365763",2408,6.9
"tt0365810",1773,6.6
"tt0366137",2732,7
"tt0366292",15555,6.2
"tt0366527",1615,6.4
"tt0366621",1547,7.6
"tt0366627",102037,7.1
"tt0366777",23399,6.9
"tt0366996",5447,7.2
"tt0367093",20441,3.5
"tt0367859",8288,7.7
"tt0367913",7586,6.4
"tt0368259",2177,4.6
"tt0368667",12464,7.9
"tt0368909",66378,7.2
"tt0369060",15224,7.4
"tt0369702",71579,8
"tt0370904",2526,6.8
"tt0371246",72568,6.4
"tt0371589",4126,6.8
"tt0372279",2012,7.6
"tt0372824",51020,7.9
"tt0373283",19038,6.8
"tt0373712",1299,5.3
"tt0373861",5703,7.5
"tt0373926",92080,6.4
"tt0374102",47264,5.7
"tt0374180",3129,5.3
"tt0374184",2546,6.7
"tt0374277",3821,6.6
"tt0374339",11218,7
"tt0374345",8910,7.4
"tt0375073",481,7.1
"tt0375104",3499,6.7
"tt0375912",148864,7.4
"tt0376890",3652,6.1
"tt0376968",37231,8
"tt0377031",855,7.5
"tt0377062",49083,6.1
"tt0377091",28816,7.3
"tt0377109",83396,5.4
"tt0377744",2954,4.7
"tt0377992",2523,7.7
"tt0378284",10034,7.8
"tt0379225",19415,8.1
"tt0379296",1237,6.8
"tt0379576",808,7
"tt0379593",5350,6.9
"tt0380366",6282,7.2
"tt0381936",5165,7.2
"tt0382330",15034,7.6
"tt0382821",676,6.8
"tt0383475",549,7.6
"tt0384533",6823,5.3
"tt0384819",13724,6.9
"tt0385017",6852,7.6
"tt0385705",26345,6.9
"tt0386064",35155,8.1
"tt0386792",10800,8.2
"tt0387412",15587,7.5
"tt0388285",3353,5.6
"tt0388367",2887,6.5
"tt0388395",3494,7
"tt0388789",14440,7.3
"tt0388888",5634,7.8
"tt0388973",923,5.3
"tt0389326",4119,7.9
"tt0389908",130,5.8
"tt0390632",1621,6.9
"tt0391891",7327,4.7
"tt0396271",3070,4.5
"tt0396401",1229,3.7
"tt0396746",2568,7.2
"tt0399877",12711,5.4
"tt0405061",4386,5.7
"tt0405296",98405,7.1
"tt0405821",12721,6.2
"tt0409072",6246,7.2
"tt0416825",749,7.4
"tt0418038",5996,7.6
"tt0419806",369,8
"tt0427228",3561,4.9
"tt0500140",4436,8
"tt0383534",8092,6.2
"tt0316824",3543,6
"tt0376568",745,6.1
"tt0059012",6507,7.9
"tt0405159",570947,8.1
"tt0044954",6059,7.7
"tt0056062",5759,7
"tt0100873",3261,7
"tt0052218",4947,7.5
"tt0361668",10050,7
"tt0377556",3427,7.1
"tt0395169",306495,8.1
"tt0097810",960,7.9
"tt0157044",4206,6.7
"tt0027387",1192,6.8
"tt0069404",1634,6.4
"tt0058567",6832,7.3
"tt0229440",13199,5.6
"tt0367594",376613,6.7
"tt0219519",1384,6.3
"tt0061204",2840,7
"tt0423866",43994,8.1
"tt0041514",1420,7
"tt0362270",161739,7.3
"tt0338751",300322,7.5
"tt0293508",107745,7.3
"tt0363473",13852,6.7
"tt0361127",29992,7.2
"tt0385267",51338,6.5
"tt0290002",233568,6.3
"tt0364961",24447,7
"tt0369672",23689,7.2
"tt0379889",32518,7.1
"tt0119263",2247,7.4
"tt0103935",2616,7.6
"tt0037576",1323,6.4
"tt0033723",3000,7.6
"tt0416220",6346,7.3
"tt0396592",10371,4.3
"tt0345032",2165,7.2
"tt0390123",1960,7.4
"tt0375210",44780,5.5
"tt0373416",5191,4.2
"tt0365885",20277,6.9
"tt0337585",960,6.6
"tt0045518",993,6.2
"tt0076104",659,7.9
"tt0052993",5605,7.4
"tt0047264",3163,6.9
"tt0179526",223,5.6
"tt0095274",1582,6.8
"tt0107824",542,4.3
"tt0090310",1257,7
"tt0081063",1147,6.3
"tt0025410",1068,7.1
"tt0092035",2400,5.8
"tt0295004",659,6
"tt0107233",656,7.2
"tt0100361",1343,7.6
"tt0040458",4481,8.2
"tt0319728",3548,5.6
"tt0086429",5153,7.1
"tt0090037",1469,6.3
"tt0095036",596,5.8
"tt0020960",4341,7.7
"tt0099342",692,5.8
"tt0084173",836,4.5
"tt0098042",622,5.5
"tt0279037",2458,4.2
"tt0100606",629,5.2
"tt0061856",2903,5.2
"tt0104804",2711,4.6
"tt0070246",2730,7.5
"tt0329106",1390,6.7
"tt0326208",7738,7.2
"tt0073107",1081,7
"tt0074901",1931,7.4
"tt0045557",2110,6.8
"tt0113649",1636,7.1
"tt0373024",9085,7.2
"tt0034167",13846,7.8
"tt0310203",24461,7.1
"tt0286306",9791,6
"tt0076348",897,7.3
"tt0330243",7130,8.1
"tt0076929",8852,6.5
"tt0060125",3750,7.9
"tt0295303",1053,6.9
"tt0043255",4185,7
"tt0045468",2785,6.5
"tt0041085",3236,7.1
"tt0352520",13883,6.9
"tt0286493",2980,6.2
"tt0401233",16770,7
"tt0066534",5884,7.6
"tt0066227",4002,6.9
"tt0066265",2872,6.9
"tt0144557",2364,5.7
"tt0307507",1401,6.5
"tt0357277",80146,4.7
"tt0376105",14321,5.2
"tt0393162",108006,7.3
"tt0037323",1962,7.6
"tt0087452",4647,6.2
"tt0063121",7877,6.6
"tt0329330",1717,7.8
"tt0029942",4622,7.3
"tt0339806",3415,6.7
"tt0354243",1392,6.6
"tt0073705",14908,6.5
"tt0075265",7455,6.4
"tt0101412",2621,3.9
"tt0026421",2208,7.5
"tt0054248",13771,8.3
"tt0322807",1672,6.5
"tt0032811",3904,7.9
"tt0035151",2288,6.5
"tt0284277",939,6.8
"tt0032338",2766,7.6
"tt0034881",5809,7.2
"tt0024314",1187,7
"tt0022153",1584,7.2
"tt0416991",3167,7.7
"tt0343095",2660,5.8
"tt0353969",95299,8.1
"tt0109402",15864,5.8
"tt0047094",5600,7.7
"tt0059126",3330,5.7
"tt0420206",12450,7.4
"tt0363163",295589,8.2
"tt0276617",2987,7.2
"tt0398712",70004,6.3
"tt0368578",26032,4.6
"tt0369226",39952,2.3
"tt0382077",76845,5.9
"tt0417415",2498,6.5
"tt0357507",28229,4.2
"tt0372532",44046,6.1
"tt0417791",13152,7.9
"tt0408664",20460,8.1
"tt0362590",9011,6.2
"tt0113737",1748,5.8
"tt0065797",2049,7
"tt0059764",1414,6.6
"tt0408017",8326,7.6
"tt0060862",11927,7.4
"tt0033533",3127,7.7
"tt0164993",7059,6.3
"tt0365020",1045,6.7
"tt0249378",604,5.5
"tt0079844",17875,6.8
"tt0079095",10543,7.9
"tt0068278",7080,7.8
"tt0031088",4869,7.8
"tt0044380",571,6.1
"tt0390336",3975,7.1
"tt0054407",12203,8.5
"tt0104706",4514,8.1
"tt0067085",2969,6.9
"tt0106761",9740,3.7
"tt0095560",9068,3.4
"tt0102861",485,5.9
"tt0298131",2145,6.8
"tt0043386",4186,7.8
"tt0046451",5687,7.9
"tt0051913",900,7
"tt0101404",574,6.5
"tt0094979",845,6.1
"tt0152432",900,6.6
"tt0363290",1076,6.1
"tt0379270",1543,5.9
"tt0054847",11389,7.3
"tt0119209",1731,5.7
"tt0093502",1481,7.4
"tt0252963",5463,5.5
"tt0060414",1019,5.8
"tt0035244",2552,6.8
"tt0294252",3141,6.2
"tt0098559",871,8.1
"tt0045911",1047,7.2
"tt0347149",271320,8.2
"tt0348121",15348,6.9
"tt0184526",10138,6.1
"tt0112800",2682,7.1
"tt0361322",266,6.7
"tt0402406",977,7.4
"tt0386588",271988,6.6
"tt0407121",5359,6.4
"tt0418753",6111,6.7
"tt0327210",621,6.8
"tt0361411",18810,6.2
"tt0360486",269834,7
"tt0362165",47785,2.2
"tt0317132",9500,6.4
"tt0424227",15794,8.1
"tt0401248",2982,7.1
"tt0284674",4314,4.5
"tt0058997",6393,7.3
"tt0070238",646,7
"tt0099450",2093,5.9
"tt0088330",536,5.9
"tt0042788",10127,8
"tt0388318",5374,7.5
"tt0291213",1493,7
"tt0030973",338,7.1
"tt0403358",50074,6.5
"tt0326835",7898,6.9
"tt0303394",234,7.8
"tt0372806",559,7.2
"tt0034303",2145,7
"tt0024601",6614,7.7
"tt0021156",4684,7.2
"tt0368314",1392,7.1
"tt0331933",21454,5.4
"tt0041838",5964,6.8
"tt0373074",113092,7.8
"tt0169222",1946,6.9
"tt0400435",5383,7.4
"tt0089695",13777,5.7
"tt0331218",3590,7.5
"tt0378906",1959,7.5
"tt0288330",3106,7.7
"tt0109661",441,5.6
"tt0104139",5056,5.1
"tt0037614",2100,7.6
"tt0075194",3796,6.8
"tt0072281",13928,7.3
"tt0073639",1696,6.8
"tt0060675",10545,7.6
"tt0037691",4009,7.2
"tt0031334",4954,7.6
"tt0065513",2974,7.9
"tt0050766",10166,7.6
"tt0373981",22429,7.7
"tt0424434",4051,7.8
"tt0354356",8215,6.7
"tt0203975",2702,4.8
"tt0065651",6742,7.6
"tt0039417",8496,7.9
"tt0067500",4645,6.2
"tt0064169",5898,7.5
"tt0023158",3204,7.7
"tt0381682",4492,4.6
"tt0363504",1365,6.1
"tt0422093",12608,5.7
"tt0257516",28449,5
"tt0401488",1775,7
"tt0396041",197,4.4
"tt0395699",78042,5.6
"tt0377471",63869,5.7
"tt0424129",1868,6.6
"tt0352994",6233,7.4
"tt0340163",100834,6.6
"tt0358082",118946,6.3
"tt0070292",2108,6.4
"tt0106464",761,6.5
"tt0101590",5999,6.4
"tt0017739",2367,7.2
"tt0097115",659,5.8
"tt0296711",1060,5.5
"tt0060464",3407,5.3
"tt0107027",3503,6.6
"tt0084784",514,6.3
"tt0104033",416,5.9
"tt0118912",1718,3.3
"tt0110400",440,6.1
"tt0089902",2063,6.7
"tt0087835",2096,5.4
"tt0106264",490,5.5
"tt0225100",506,6.3
"tt0350804",2104,5.9
"tt0120626",2631,7.1
"tt0337879",3776,5.5
"tt0058886",5698,7.2
"tt0055370",644,5.9
"tt0078919",1133,5.7
"tt0052933",2010,6.6
"tt0107745",4392,6.6
"tt0064417",600,6.1
"tt0054615",570,6.3
"tt0025919",5184,7.8
"tt0048401",1337,6.8
"tt0054345",1534,7.1
"tt0388311",1354,7
"tt0382621",3143,6.9
"tt0407936",2106,7.9
"tt0063035",11047,5.7
"tt0051378",17558,8
"tt0038477",1065,6.7
"tt0098360",9145,7.2
"tt0342636",3921,7.4
"tt0068315",6460,7.6
"tt0072285",6069,6.5
"tt0377713",32949,5.7
"tt0358294",6535,4.5
"tt0117395",530,6.5
"tt0091449",327,6.8
"tt0076245",7873,7.3
"tt0354668",7021,7.3
"tt0345853",2832,6.3
"tt0330904",3546,7
"tt0037366",4739,7.5
"tt0372594",3370,6.5
"tt0035942",1356,6.9
"tt0021818",1731,7.5
"tt0337631",1257,6.6
"tt0396652",22445,6
"tt0378947",29441,6.5
"tt0347540",67,6.4
"tt0385307",61084,5.1
"tt0372237",37425,5.9
"tt0367631",13573,5.3
"tt0430289",312,7.1
"tt0374639",3584,6.6
"tt0043972",4876,7.6
"tt0307639",667,6.4
"tt0080157",2849,6.4
"tt0078056",4064,5.8
"tt0281176",633,6.9
"tt0112609",1308,7.2
"tt0399901",849,6.8
"tt0021622",1306,6.2
"tt0026097",1303,6.8
"tt0029608",3932,7.5
"tt0372814",490,6.3
"tt0039937",763,6.9
"tt0027459",1532,7
"tt0042832",6018,7.3
"tt0040202",7064,7.4
"tt0060574",1890,7.3
"tt0053645",2505,7.1
"tt0062974",2957,6.2
"tt0078405",2885,5.3
"tt0060277",8097,8
"tt0117394",1403,7.3
"tt0292886",3827,6.4
"tt0057295",2163,6.6
"tt0116163",3169,6.6
"tt0107623",1958,7.2
"tt0111361",1179,3.4
"tt0089607",360,6.2
"tt0102095",5913,5.7
"tt0109936",11624,6.3
"tt0085297",2621,7.7
"tt0206013",8566,7.3
